symbol,n,min_diff,m_hours,subperiod,n_obs,n_eff,mean_fade,std_fade,t_stat_raw,t_stat_adj,mean_mae
BTC-USDT-SWAP,2,0.0125,2,3,1557,1094,-0.00014194621368786617,0.010779145739063186,-0.5196175070560356,-0.4355601409726504,0.007850733221495099
BTC-USDT-SWAP,2,0.0125,2,all,11722,6475,-0.00012366652497876663,0.017244072092183822,-0.7764494488216781,-0.5770749383573567,0.011914388387936278
BTC-USDT-SWAP,2,0.0125,4,0,3474,1197,7.474803853056177e-05,0.02883195241523703,0.1528060872440559,0.08969594782561463,0.019781612836825814
BTC-USDT-SWAP,2,0.0125,4,1,4269,1520,-0.00016947308172919818,0.021386389583926742,-0.5177574186404891,-0.30894775728521195,0.016921101132077766
BTC-USDT-SWAP,2,0.0125,4,2,2422,1060,-0.0003380874905447747,0.018873037048039804,-0.8816056785264808,-0.5832305198527193,0.01430964618239512
BTC-USDT-SWAP,2,0.0125,4,3,1557,859,-0.00010056622028080774,0.014157920516932638,-0.28028313350964934,-0.20818490651767335,0.010613660303044791
BTC-USDT-SWAP,2,0.0125,4,all,11722,4636,-0.00012278070355941284,0.022650912254357253,-0.5868745525282255,-0.3690762791381078,0.016391480623918667
BTC-USDT-SWAP,2,0.0125,6,0,3474,937,-5.914544179294431e-05,0.0321816111176501,-0.10832492691155844,-0.056257871025074596,0.023681735394466538
BTC-USDT-SWAP,2,0.0125,6,1,4269,1133,-0.0002597491020810038,0.025534851622043473,-0.6646358968517746,-0.34240151000321,0.020538348543793782
BTC-USDT-SWAP,2,0.0125,6,2,2422,867,2.29742199545569e-05,0.022173465403600875,0.050991087160537504,0.03050821166296288,0.017179729840796836
BTC-USDT-SWAP,2,0.0125,6,3,1557,720,-0.00026390651313575346,0.016126002411940885,-0.6457548764846922,-0.43912649000190357,0.01291635258129133
BTC-USDT-SWAP,2,0.0125,6,all,11722,3657,-0.00014243295186784893,0.02608422509325025,-0.591198596263729,-0.33021364557138116,0.019763574930669936
BTC-USDT-SWAP,2,0.0125,8,0,3474,791,8.578994478251973e-05,0.03705873889015237,0.13644595306015833,0.06510794588834824,0.027188761020330476
BTC-USDT-SWAP,2,0.0125,8,1,4269,939,-8.675123054442137e-05,0.028241231689689183,-0.20070356536787062,-0.09412929506058056,0.02340439332954214
BTC-USDT-SWAP,2,0.0125,8,2,2422,721,-0.00017484846463424145,0.025018331034554368,-0.3439462334069243,-0.18765974452846784,0.019564661890009265
BTC-USDT-SWAP,2,0.0125,8,3,1557,617,8.304229060931353e-06,0.017991758164677747,0.01821251915137439,0.011464847892534609,0.014472175626055522
BTC-USDT-SWAP,2,0.0125,8,all,11722,3067,-4.119263194983136e-05,0.029489298141489307,-0.15123627213517918,-0.07735920415868772,0.022546143956305612
BTC-USDT-SWAP,2,0.0125,10,0,3474,666,-0.00029933869496720413,0.04021921906262609,-0.4386762621930471,-0.19207300980486605,0.030512669651892744
BTC-USDT-SWAP,2,0.0125,10,1,4269,781,-6.91312163211749e-05,0.03094360216060173,-0.1459709406772714,-0.062435104979212584,0.026065382325106797
BTC-USDT-SWAP,2,0.0125,10,2,2422,629,-0.00023004783614737764,0.027564163819126384,-0.4107337588476903,-0.20931418112898262,0.021636046983049155
BTC-USDT-SWAP,2,0.0125,10,3,1557,543,5.743377739177338e-05,0.019542060427801305,0.11596884584739449,0.06848523391893042,0.015722710949790407
BTC-USDT-SWAP,2,0.0125,10,all,11722,2619,-0.0001537941696417949,0.03218086123202162,-0.5174198283137149,-0.24457381513415594,0.025094429129698434
BTC-USDT-SWAP,2,0.0125,12,0,3474,594,-2.5870263594724178e-05,0.04332456409084603,-0.035195047777841305,-0.014553246135902942,0.03301613178308017
BTC-USDT-SWAP,2,0.0125,12,1,4269,680,-6.186264394962024e-05,0.03353123685451423,-0.12054299602686107,-0.04810977882842574,0.028242622543431472
BTC-USDT-SWAP,2,0.0125,12,2,2422,549,-0.00023537740756093638,0.02937484499845443,-0.3943449294619117,-0.18774801922004467,0.023311164718656067
BTC-USDT-SWAP,2,0.0125,12,3,1557,491,0.00018842810515338885,0.021371455634573086,0.3479011654892508,0.19536750193675026,0.016971417428944834
BTC-USDT-SWAP,2,0.0125,12,all,11722,2314,-5.380194882594785e-05,0.03470533505285645,-0.1678427644913659,-0.07457331391280646,0.027141267304025045
BTC-USDT-SWAP,2,0.0125,16,0,3474,470,-0.00023370123340926734,0.045108615129444245,-0.30536300266503197,-0.11231827873835196,0.03715793323499664
BTC-USDT-SWAP,2,0.0125,16,1,4269,537,-8.731609449347594e-05,0.03866469430926859,-0.14755121794300546,-0.05233194353507419,0.032167142848860936
BTC-USDT-SWAP,2,0.0125,16,2,2422,456,-0.00023885913173439473,0.03385948381080193,-0.34717511313884636,-0.15064125932875444,0.026576294978223707
BTC-USDT-SWAP,2,0.0125,16,3,1554,400,5.63147576556921e-05,0.0231387323969993,0.09594186652863468,0.04867574998446775,0.0192901784619355
BTC-USDT-SWAP,2,0.0125,16,all,11719,1863,-0.0001429843993446712,0.03814983509109584,-0.4057338737766422,-0.16177165098447358,0.03078359217060084
BTC-USDT-SWAP,2,0.0125,24,0,3474,336,0.0001951155431344242,0.05576908571978426,0.2062116748171024,0.06413099545282479,0.04455135484597848
BTC-USDT-SWAP,2,0.0125,24,1,4269,374,-3.0623620569375504e-05,0.045908673825823816,-0.043583777138844725,-0.012900234022361455,0.038659711891396435
BTC-USDT-SWAP,2,0.0125,24,2,2422,335,-2.6657661646212044e-05,0.04111913801413805,-0.031905467960748245,-0.011865893687634115,0.03181997877272399
BTC-USDT-SWAP,2,0.0125,24,3,1554,301,1.6767778651192928e-05,0.028590943497337377,0.023119186705808713,0.010174903355083845,0.023729738014033695
BTC-USDT-SWAP,2,0.0125,24,all,11719,1345,4.3398876367877376e-05,0.04633702205817783,0.10139012138771514,0.03434879515777098,0.0370128610172068
BTC-USDT-SWAP,2,0.0125,36,0,3474,242,6.184268705585489e-05,0.06353921380824194,0.05736690521749803,0.015140987380662933,0.0526416999279908
BTC-USDT-SWAP,2,0.0125,36,1,4269,259,-0.00010853175582870866,0.05174533549846556,-0.13704042580892314,-0.0337547972739897,0.046319937122264704
BTC-USDT-SWAP,2,0.0125,36,2,2422,235,-0.00015804513430923078,0.046799203588061125,-0.16619950914969303,-0.05176981327358054,0.03770118168189376
BTC-USDT-SWAP,2,0.0125,36,3,1553,219,-0.00031256450599202723,0.03171655850525665,-0.38836432607972565,-0.14583966555396033,0.028198769269709656
BTC-USDT-SWAP,2,0.0125,36,all,11718,954,-9.529600306394384e-05,0.05251463987157944,-0.19643598140381735,-0.05604907910594157,0.04401109641868867
BTC-USDT-SWAP,2,0.0125,48,0,3474,185,5.6799083568211144e-05,0.07316559157846772,0.04575613653248241,0.01055893956994372,0.06042901365514186
BTC-USDT-SWAP,2,0.0125,48,1,4269,199,-1.6718769233050868e-05,0.05766405245679108,-0.01894358716696596,-0.004090022352354357,0.052963615522093825
BTC-USDT-SWAP,2,0.0125,48,2,2422,185,-0.000141452357821848,0.05100507666853185,-0.13648466422546046,-0.037720952481029545,0.04207879991596515
BTC-USDT-SWAP,2,0.0125,48,3,1552,176,-0.00013595725560212098,0.035105013558976425,-0.15257349783365573,-0.051379465055740335,0.031247453536108024
BTC-USDT-SWAP,2,0.0125,48,all,11717,744,-3.6498735246132764e-05,0.059151512330406,-0.06679134325926452,-0.01683055473599668,0.05005060761169997
BTC-USDT-SWAP,2,0.015,1,0,2574,1783,-6.474253238307275e-05,0.01727582744611095,-0.19013194738131747,-0.1582437246994234,0.010900937515695293
BTC-USDT-SWAP,2,0.015,1,1,3073,2295,-0.0002345731975225216,0.012786408230574432,-1.0169769320371516,-0.8788629710005097,0.009164141964367541
BTC-USDT-SWAP,2,0.015,1,2,1726,1361,-0.00018797523493768796,0.0113650909860594,-0.6871445638637175,-0.6101783328272078,0.008058427629729812
BTC-USDT-SWAP,2,0.015,1,3,1119,972,9.882363124696109e-05,0.008243120941493324,0.40103675671002564,0.3737681307135141,0.005738651259972
BTC-USDT-SWAP,2,0.015,1,all,8492,6411,-0.00012969292586879864,0.01359377051852155,-0.8791871797750559,-0.763904805957764,0.009014462820386652
BTC-USDT-SWAP,2,0.015,2,0,2574,1409,1.6487785216472003e-05,0.02297581601657537,0.03640790151689115,0.026936854039292333,0.01514957513080864
BTC-USDT-SWAP,2,0.015,2,1,3073,1812,-0.00018724336098466335,0.016779936041450637,-0.6185821832093337,-0.47500176521838045,0.012808481466348748
BTC-USDT-SWAP,2,0.015,2,2,1726,1122,-0.00030578155593162846,0.015365759126151866,-0.8267565817223882,-0.6665821714445762,0.011175273947995385
BTC-USDT-SWAP,2,0.015,2,3,1119,846,-0.00022464940108533793,0.010792847690615861,-0.6962805441553773,-0.6054167025273156,0.00797954860659139
BTC-USDT-SWAP,2,0.015,2,all,8492,5189,-0.00015451259238237822,0.018031972443263246,-0.7896336308213758,-0.6172519625401804,0.012549824264932516
BTC-USDT-SWAP,2,0.015,4,0,2574,1026,0.00015818088285847213,0.030119780806093847,0.26644431567314,0.16821931824088215,0.020841925927871673
BTC-USDT-SWAP,2,0.015,4,1,3073,1311,2.3936072556945738e-05,0.021959746620417775,0.06042363496694842,0.03946634552117943,0.017480259002848286
BTC-USDT-SWAP,2,0.015,4,2,1726,873,-0.00019485153599664681,0.01942943102596358,-0.41664305451547373,-0.29631311404766514,0.015021774983828642
BTC-USDT-SWAP,2,0.015,4,3,1119,699,-0.0001593810724214115,0.014319105532616259,-0.37233674527532523,-0.29427911596416134,0.010833515948835018
BTC-USDT-SWAP,2,0.015,4,all,8492,3909,-3.997648106991313e-06,0.023517707599220002,-0.01566442901630536,-0.010627776470873087,0.01712367419017064
BTC-USDT-SWAP,2,0.015,6,0,2574,814,-0.00010877338360707689,0.03296468974580912,-0.16740865876378958,-0.0941425262488528,0.02493611375646528
BTC-USDT-SWAP,2,0.015,6,1,3073,1034,-0.00018165806189969648,0.026158547260557524,-0.38496596510490894,-0.2233064792948951,0.021150451131459285
BTC-USDT-SWAP,2,0.015,6,2,1726,717,0.00017067434413047325,0.02325852124174082,0.3048642776972351,0.19649238372540342,0.018027879499788377
BTC-USDT-SWAP,2,0.015,6,3,1119,602,-0.00012846639638549657,0.016369082061809096,-0.2625307983429025,-0.19255884025189482,0.013110607501603196
BTC-USDT-SWAP,2,0.015,6,all,8492,3167,-8.094534776360778e-05,0.026871025386300554,-0.27759564389345165,-0.16952419302408217,0.020603836899086757
BTC-USDT-SWAP,2,0.015,8,0,2574,695,-2.035033018732549e-05,0.03826526087996982,-0.026981808328199137,-0.014020360604616382,0.028591053064503984
BTC-USDT-SWAP,2,0.015,8,1,3073,855,-8.398497940883257e-05,0.029209221108038867,-0.159390680187543,-0.08407457898207547,0.024173996908809097
BTC-USDT-SWAP,2,0.015,8,2,1726,619,-0.0001321639676293511,0.026194781176442434,-0.20961322930438783,-0.1255288694889203,0.020597624038297947
BTC-USDT-SWAP,2,0.015,8,3,1119,533,7.302668292702978e-06,0.018274741022750597,0.013367352060265965,0.009225585701474743,0.014683980851006216
BTC-USDT-SWAP,2,0.015,8,all,8492,2702,-6.246006994044319e-05,0.03059004450304163,-0.1881600198197226,-0.10613656541754224,0.023535437676776006
BTC-USDT-SWAP,2,0.015,10,0,2574,601,-0.0003913311597211652,0.041938200381495414,-0.4734116169681053,-0.22875567427058988,0.03190838265394557
BTC-USDT-SWAP,2,0.015,10,1,3073,721,-4.9754062289369746e-05,0.031433333851303126,-0.08774439432281733,-0.042501644339435846,0.02680102601897618
BTC-USDT-SWAP,2,0.015,10,2,1726,540,-0.0004377440519533245,0.028341072747623923,-0.6416886600083455,-0.35892263603720886,0.0227349024649187
BTC-USDT-SWAP,2,0.015,10,3,1119,483,4.5541805448236234e-05,0.020500440782626788,0.07431253696140613,0.048822567000356316,0.015921123401711892
BTC-USDT-SWAP,2,0.015,10,all,8492,2345,-0.00021959086103537145,0.033301550233669756,-0.6076518205118954,-0.3193164072075141,0.026089014207316883
BTC-USDT-SWAP,2,0.015,12,0,2574,540,-7.006841035957575e-05,0.04459827057538914,-0.0797092124183331,-0.036509099960609345,0.034418367640414727
BTC-USDT-SWAP,2,0.015,12,1,3073,629,-0.00023465562194936967,0.0341336592433923,-0.38109161664415964,-0.17241436132992513,0.02895728550495062
BTC-USDT-SWAP,2,0.015,12,2,1726,490,-0.00024010251828653377,0.029549684533235393,-0.33757032513721935,-0.17986303041969567,0.024324661552126044
BTC-USDT-SWAP,2,0.015,12,3,1119,430,2.7746289826388314e-06,0.021765818655984568,0.004264272554593387,0.0026434076330923498,0.01730788768607043
BTC-USDT-SWAP,2,0.015,12,all,8492,2089,-0.0001545884304341669,0.035553224139385046,-0.4006849124907618,-0.1987317317167531,0.028135952522706446
BTC-USDT-SWAP,2,0.015,16,0,2574,427,-0.00018203431459851483,0.04602286531317027,-0.20067066067085454,-0.08173226731369543,0.03854025829277729
BTC-USDT-SWAP,2,0.015,16,1,3073,507,-0.00019976521593939443,0.03942876164979878,-0.2808587844642634,-0.11408031493981617,0.0331351416735368
BTC-USDT-SWAP,2,0.015,16,2,1726,402,-0.00013191004097522178,0.03476951305068625,-0.15761576076228176,-0.07606629675448373,0.027607768640226068
BTC-USDT-SWAP,2,0.015,16,3,1116,363,-0.00023486335869449826,0.02389810137089765,-0.32830988998972704,-0.18724282325188377,0.01970921539936493
BTC-USDT-SWAP,2,0.015,16,all,8489,1699,-0.00018520662897686754,0.039056811829507806,-0.4369059955612415,-0.19545933961596512,0.0318851935760524
BTC-USDT-SWAP,2,0.015,24,0,2574,318,0.0004719728174931021,0.05694672070852549,0.4204869656438523,0.1477957094948965,0.045633126900965215
BTC-USDT-SWAP,2,0.015,24,1,3073,359,-8.502375688936558e-05,0.04716847194880635,-0.09992398921454104,-0.034153538678852464,0.03991654760172988
BTC-USDT-SWAP,2,0.015,24,2,1726,308,2.1731530486030218e-05,0.041915192976210526,0.02153967961107817,0.009099011244284225,0.032872205071517495
BTC-USDT-SWAP,2,0.015,24,3,1116,276,0.0003451282683040731,0.02897202546554074,0.39795482200321713,0.19790474868055263,0.023822194466763494
BTC-USDT-SWAP,2,0.015,24,all,8489,1261,0.00016212178069884069,0.04749358514123011,0.31451015867068494,0.1212171179958893,0.03810180402892539
BTC-USDT-SWAP,2,0.015,36,0,2574,231,-0.00020875179303412087,0.06309760296804905,-0.16785010788285812,-0.05028325038629048,0.05341846289233279
BTC-USDT-SWAP,2,0.015,36,1,3073,252,-0.00016140578532286513,0.053302895821607035,-0.167860910126582,-0.04806938477345625,0.04762484957697313
BTC-USDT-SWAP,2,0.015,36,2,1726,224,6.862380067240015e-05,0.047929281812138735,0.05948318871344339,0.021428800181133443,0.038870608938029634
BTC-USDT-SWAP,2,0.015,36,3,1115,208,-1.950364361635891e-05,0.032244132161282614,-0.020197726811353466,-0.008723619760074908,0.028421038960860727
BTC-USDT-SWAP,2,0.015,36,all,8488,914,-0.00011034742886883456,0.05328058297685922,-0.19080771722421971,-0.06261326461352233,0.04507898394242482
BTC-USDT-SWAP,2,0.015,48,0,2574,179,0.00013685879700565015,0.07243325913894663,0.09586033949724304,0.025279076661913424,0.060883419413769506
BTC-USDT-SWAP,2,0.015,48,1,3073,194,7.082330420718175e-05,0.05870931407955165,0.06687294637023267,0.016802350624197385,0.054293781967997196
BTC-USDT-SWAP,2,0.015,48,2,1726,175,0.0001656326431060421,0.05193211106865119,0.13250441549010544,0.04219188991504694,0.04323381167195718
BTC-USDT-SWAP,2,0.015,48,3,1114,163,0.00020546743764354782,0.035321044150555043,0.19415655913313512,0.07426826417654674,0.03149347673245428
BTC-USDT-SWAP,2,0.015,48,all,8487,709,0.0001278057293339404,0.059585300026469924,0.19760061577791432,0.0571129128098274,0.051050312900253345
BTC-USDT-SWAP,2,0.02,1,0,1544,1191,0.0003084348013145138,0.019969269724980247,0.6069107630708431,0.5330366516238975,0.011916739731605787
BTC-USDT-SWAP,2,0.02,1,1,1853,1539,-0.0004533076096496814,0.013428951765612424,-1.4530769221413151,-1.324250682971866,0.00963003789435751
BTC-USDT-SWAP,2,0.02,1,2,1032,874,-0.0005184743938789203,0.011723989052854822,-1.4206652479512938,-1.3073974231064769,0.008871066702712484
BTC-USDT-SWAP,2,0.02,1,3,641,590,-0.0005114533505123083,0.008653834719649452,-1.4963267724310998,-1.435566904299473,0.006565654407784327
BTC-USDT-SWAP,2,0.02,1,all,5070,4194,-0.0002419453332569399,0.014993956791198304,-1.1489601718836358,-1.0449973948190039,0.009784503289237245
BTC-USDT-SWAP,2,0.02,2,0,1544,973,-0.00019037607709761507,0.026071418862612543,-0.2869269583039226,-0.22777398842758453,0.016812198980390693
BTC-USDT-SWAP,2,0.02,2,1,1853,1286,-0.00041283979798724136,0.01793865948157323,-0.9906706133198455,-0.8253003991603315,0.013532190231436429
BTC-USDT-SWAP,2,0.02,2,2,1032,756,-0.00038937749794472093,0.01635085376831174,-0.7650155524224955,-0.6547738302334902,0.011920878636194109
BTC-USDT-SWAP,2,0.02,2,3,641,544,-0.0005777673503640858,0.010657423827443526,-1.3725550553567618,-1.264445772611577,0.008379357754537263
BTC-USDT-SWAP,2,0.02,2,all,5070,3559,-0.0003611675065426839,0.01982952750311009,-1.2968814685190317,-1.0865764770221131,0.013551617119878824
BTC-USDT-SWAP,2,0.02,4,0,1544,757,2.3837283493906636e-05,0.03265882445420214,0.028680047161696354,0.02008187007208529,0.022795795988904025
BTC-USDT-SWAP,2,0.02,4,1,1853,1013,-0.00023810733745285105,0.022998816333135184,-0.44566138268875743,-0.329512592761008,0.017989841251503658
BTC-USDT-SWAP,2,0.02,4,2,1032,628,-0.0001645545543809076,0.02051959305262615,-0.25762085181936417,-0.20096525806489482,0.015953041672415753
BTC-USDT-SWAP,2,0.02,4,3,641,466,-7.425816985796679e-06,0.01517446089954849,-0.01238967702742348,-0.010563891426633422,0.011428866126779253
BTC-USDT-SWAP,2,0.02,4,all,5070,2864,-0.00011419889139931622,0.02515257219643762,-0.3232834434780044,-0.24297746153401584,0.018209334721716496
BTC-USDT-SWAP,2,0.02,6,0,1544,644,-4.714618417906535e-05,0.03503750259034637,-0.05287337749813274,-0.034147297579206336,0.026772508122943496
BTC-USDT-SWAP,2,0.02,6,1,1853,821,-0.00042113890683679787,0.02741405769442634,-0.6612866460657801,-0.44017322499308476,0.021726329889792395
BTC-USDT-SWAP,2,0.02,6,2,1032,533,-0.00023195581394543189,0.024985240647898036,-0.29823703594876283,-0.2143311678197191,0.019222119591883743
BTC-USDT-SWAP,2,0.02,6,3,641,426,-1.1262986222683568e-05,0.016624557221269726,-0.017152699550348285,-0.013983254605114586,0.013187935762134506
BTC-USDT-SWAP,2,0.02,6,all,5070,2424,-0.00021691559702199004,0.028463328657568128,-0.5426365872062903,-0.37520740485030885,0.021673833544371263
BTC-USDT-SWAP,2,0.02,8,0,1544,560,-0.0004333931683268478,0.041254078252659906,-0.4127991754343403,-0.24860461509466758,0.030393390998688204
BTC-USDT-SWAP,2,0.02,8,1,1853,709,-0.0004606811146167513,0.030128142085244846,-0.6582119576133907,-0.4071469405631351,0.02484073469185924
BTC-USDT-SWAP,2,0.02,8,2,1032,466,-0.0005971077858684033,0.027292672681502955,-0.7028238909865197,-0.4722800773325704,0.02170817592600927
BTC-USDT-SWAP,2,0.02,8,3,641,383,-8.836156339307011e-05,0.01890161517102432,-0.1183568748133049,-0.09148794264576143,0.014923947810375513
BTC-USDT-SWAP,2,0.02,8,all,5070,2118,-0.0004330682750360243,0.032347004160142065,-0.9532927395797886,-0.616148341192584,0.02464030871559804
BTC-USDT-SWAP,2,0.02,10,0,1544,503,-0.0006782284342595123,0.04470590869199519,-0.5961214024965619,-0.34024759104268176,0.03388734744822111
BTC-USDT-SWAP,2,0.02,10,1,1853,608,-0.0004498743730044434,0.03220060256312299,-0.6014021348295339,-0.34449192422273955,0.02774462036329903
BTC-USDT-SWAP,2,0.02,10,2,1032,422,-0.00043184617978078997,0.028283763963552026,-0.49049177195721466,-0.3136520304237102,0.023548868362040024
BTC-USDT-SWAP,2,0.02,10,3,641,353,-0.00032204538585736534,0.021112644957429455,-0.38619215862932377,-0.2865904995075841,0.01641484109785117
BTC-USDT-SWAP,2,0.02,10,all,5070,1885,-0.000499585456714451,0.0347305746627892,-1.0242401535565755,-0.6245302734606629,0.027328834573292778
BTC-USDT-SWAP,2,0.02,12,0,1544,446,-0.00040886579569731946,0.048825547336220625,-0.32904652454116257,-0.17684838144314274,0.03675206289363208
BTC-USDT-SWAP,2,0.02,12,1,1853,539,-0.0010675708857187493,0.03504231055841581,-1.3114196805985008,-0.7072913874768142,0.030173488318776153
BTC-USDT-SWAP,2,0.02,12,2,1032,387,-0.0006582097471625781,0.029635417008220814,-0.7134985834909155,-0.43692686543783116,0.02505807825566994
BTC-USDT-SWAP,2,0.02,12,3,641,329,-0.00039556103242519805,0.022184629292708802,-0.4514299205218197,-0.32341434174914185,0.01780144145050854
BTC-USDT-SWAP,2,0.02,12,all,5070,1701,-0.0006986833768540111,0.03761876982321852,-1.3224516437186058,-0.7659986035317512,0.029571463450115878
BTC-USDT-SWAP,2,0.02,16,0,1544,365,-0.0003709792613934194,0.049873486504425045,-0.29228299624533,-0.1421105548055906,0.040860311233707806
BTC-USDT-SWAP,2,0.02,16,1,1853,445,-0.00012698058510378596,0.040434003685028114,-0.1351849320937773,-0.06624766615043678,0.03400681858007749
BTC-USDT-SWAP,2,0.02,16,2,1032,339,-0.00048123252265625584,0.034751191262305095,-0.44486180752608495,-0.2549676743126687,0.02812821959160388
BTC-USDT-SWAP,2,0.02,16,3,639,291,-0.0004935298442594143,0.025029145356985857,-0.4984456711505178,-0.33636739671912413,0.02022042716822687
BTC-USDT-SWAP,2,0.02,16,all,5068,1440,-0.0003196694036408399,0.04098341201703994,-0.5552790160132691,-0.2959880685441636,0.03315945756763232
BTC-USDT-SWAP,2,0.02,24,0,1544,280,0.0005545999282920767,0.05830852600349773,0.3737415601403843,0.15915737286612625,0.047467066651358004
